tracking_number,recipient_name,address_line_1,address_line_2,city,state,zip,weight_oz,length_in,width_in,height_in,hazmat_flag,sunday_eligible,pod_required,service_type,delivery_notes
940030000000000252,Recipient 252,152 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000253,Recipient 253,153 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000254,Recipient 254,154 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000255,Recipient 255,155 Main St,Apt 15,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000256,Recipient 256,156 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000257,Recipient 257,157 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000258,Recipient 258,158 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000259,Recipient 259,159 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000260,Recipient 260,160 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000261,Recipient 261,161 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000262,Recipient 262,162 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000263,Recipient 263,163 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000264,Recipient 264,164 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000265,Recipient 265,165 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000266,Recipient 266,166 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000267,Recipient 267,167 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000268,Recipient 268,168 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000269,Recipient 269,169 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000270,Recipient 270,170 Main St,Apt 10,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000271,Recipient 271,171 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000272,Recipient 272,172 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000273,Recipient 273,173 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000274,Recipient 274,174 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000275,Recipient 275,175 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000276,Recipient 276,176 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000277,Recipient 277,177 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000278,Recipient 278,178 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000279,Recipient 279,179 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000280,Recipient 280,180 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000281,Recipient 281,181 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000282,Recipient 282,182 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000283,Recipient 283,183 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000284,Recipient 284,184 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000285,Recipient 285,185 Main St,Apt 5,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000286,Recipient 286,186 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000287,Recipient 287,187 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000288,Recipient 288,188 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000289,Recipient 289,189 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000290,Recipient 290,190 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000291,Recipient 291,191 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000292,Recipient 292,192 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000293,Recipient 293,193 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000294,Recipient 294,194 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000295,Recipient 295,195 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000296,Recipient 296,196 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000297,Recipient 297,197 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000298,Recipient 298,198 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000299,Recipient 299,199 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000300,Recipient 300,200 Main St,Apt 0,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000301,Recipient 301,201 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000302,Recipient 302,202 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000303,Recipient 303,203 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000304,Recipient 304,204 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000305,Recipient 305,205 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000306,Recipient 306,206 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000307,Recipient 307,207 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000308,Recipient 308,208 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000309,Recipient 309,209 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000310,Recipient 310,210 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000311,Recipient 311,211 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000312,Recipient 312,212 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000313,Recipient 313,213 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000314,Recipient 314,214 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000315,Recipient 315,215 Main St,Apt 15,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000316,Recipient 316,216 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000317,Recipient 317,217 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000318,Recipient 318,218 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000319,Recipient 319,219 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000320,Recipient 320,220 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000321,Recipient 321,221 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000322,Recipient 322,222 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000323,Recipient 323,223 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000324,Recipient 324,224 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000325,Recipient 325,225 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000326,Recipient 326,226 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000327,Recipient 327,227 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000328,Recipient 328,228 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000329,Recipient 329,229 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000330,Recipient 330,230 Main St,Apt 10,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000331,Recipient 331,231 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000332,Recipient 332,232 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000333,Recipient 333,233 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000334,Recipient 334,234 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000335,Recipient 335,235 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000336,Recipient 336,236 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000337,Recipient 337,237 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000338,Recipient 338,238 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000339,Recipient 339,239 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000340,Recipient 340,240 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000341,Recipient 341,241 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000342,Recipient 342,242 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000343,Recipient 343,243 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000344,Recipient 344,244 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000345,Recipient 345,245 Main St,Apt 5,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000346,Recipient 346,246 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000347,Recipient 347,247 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000348,Recipient 348,248 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000349,Recipient 349,249 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000350,Recipient 350,250 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000351,Recipient 351,251 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000352,Recipient 352,252 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000353,Recipient 353,253 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000354,Recipient 354,254 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000355,Recipient 355,255 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000356,Recipient 356,256 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000357,Recipient 357,257 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000358,Recipient 358,258 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000359,Recipient 359,259 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000360,Recipient 360,260 Main St,Apt 0,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000361,Recipient 361,261 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000362,Recipient 362,262 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000363,Recipient 363,263 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000364,Recipient 364,264 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000365,Recipient 365,265 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000366,Recipient 366,266 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000367,Recipient 367,267 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000368,Recipient 368,268 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000369,Recipient 369,269 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000370,Recipient 370,270 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000371,Recipient 371,271 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000372,Recipient 372,272 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000373,Recipient 373,273 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000374,Recipient 374,274 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000375,Recipient 375,275 Main St,Apt 15,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000376,Recipient 376,276 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000377,Recipient 377,277 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000378,Recipient 378,278 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000379,Recipient 379,279 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000380,Recipient 380,280 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000381,Recipient 381,281 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000382,Recipient 382,282 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000383,Recipient 383,283 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000384,Recipient 384,284 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000385,Recipient 385,285 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000386,Recipient 386,286 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000387,Recipient 387,287 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000388,Recipient 388,288 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000389,Recipient 389,289 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000390,Recipient 390,290 Main St,Apt 10,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000391,Recipient 391,291 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000392,Recipient 392,292 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000393,Recipient 393,293 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000394,Recipient 394,294 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000395,Recipient 395,295 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000396,Recipient 396,296 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000397,Recipient 397,297 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000398,Recipient 398,298 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000399,Recipient 399,299 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000400,Recipient 400,100 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000401,Recipient 401,101 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000402,Recipient 402,102 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000403,Recipient 403,103 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000404,Recipient 404,104 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000405,Recipient 405,105 Main St,Apt 5,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000406,Recipient 406,106 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000407,Recipient 407,107 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000408,Recipient 408,108 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000409,Recipient 409,109 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
